inst,ground_truth
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00001018] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00001014] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x1a] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x19] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00001010] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x0000100c] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, 8] ",0
"mov r2, 0 ",0
"strb r2, [r8, 9] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00001008] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00001004] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x1a] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x19] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00001000] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000ffc] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, 8] ",0
"mov r2, 0 ",0
"strb r2, [r8, 9] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000ff8] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000ff4] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x1a] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x19] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000ff0] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fec] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, 8] ",0
"mov r2, 0 ",0
"strb r2, [r8, 9] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fe8] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fe4] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x1a] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x19] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fe0] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fdc] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, 8] ",0
"mov r2, 0 ",0
"strb r2, [r8, 9] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fd8] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fd4] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x1a] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x19] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fd0] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fcc] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, 8] ",0
"mov r2, 0 ",0
"strb r2, [r8, 9] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fc8] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fc4] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x1a] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x19] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fc0] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fbc] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, 8] ",0
"mov r2, 0 ",0
"strb r2, [r8, 9] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fb8] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fb4] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x1a] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0x19] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fb0] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fac] ",0
"str r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, 4] ",0
"mov r2, 0 ",0
"strb r2, [r8, 8] ",0
"mov r2, 0 ",0
"strb r2, [r8, 9] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r8, [0x00000fa8] ",0
"mov r0, r8 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"ldr r8, [0x0000104c] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xffd] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xff9] ",0
"mov r2, 0 ",0
"ldr r8, [0x00000fa4] ",0
"strb r2, [r8] ",0
"mov r2, 0 ",0
"strb r2, [r8, 1] ",0
"str r0, [sp, -4]! ",0
"ldr r8, [0x00001058] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000fa0] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"strb r2, [r8, -1] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xfde] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xfda] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xfd6] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xfd5] ",0
"str r0, [sp, -4]! ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000f9c] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"strb r2, [r8, -1] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xfba] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xfb6] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xfd4] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xfd3] ",0
"str r0, [sp, -4]! ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000f98] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"strb r2, [r8, -1] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf9a] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf96] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf92] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf91] ",0
"str r0, [sp, -4]! ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000f94] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"strb r2, [r8, -1] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf76] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf72] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf90] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf8f] ",0
"str r0, [sp, -4]! ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000f90] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"strb r2, [r8, -1] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf56] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf52] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf4e] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf4d] ",0
"str r0, [sp, -4]! ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000f8c] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"strb r2, [r8, -1] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf32] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf2e] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf4c] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf4b] ",0
"str r0, [sp, -4]! ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000f88] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"strb r2, [r8, -1] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf12] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xf0e] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf0a] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf09] ",0
"str r0, [sp, -4]! ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000f84] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r2} ,0
pop {r0} ,0
"mov r2, r0 ",0
"strb r2, [r8, -1] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xeee] ",0
"mov r2, 0 ",0
"str r2, [r8, -0xeea] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf08] ",0
"mov r2, 0 ",0
"strb r2, [r8, -0xf07] ",0
"str r0, [sp, -4]! ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x00000f80] ",0
"add r0, r8, r3 ",0
"mov r1, r2 ",0
"str r2, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
